City,Hotel Name,Address,NandA,Overall Rating,Review Rating,Date,Title,Review,Negative,Neutral,Positive,Compound
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," April 11, 2021",Best location,"Very satisfied with our stay. The location is just a walk away from IconSiam, one of the biggest and best malls in Thailand.",0.0,0.733,0.267,0.807
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,8.4," April 10, 2021",Beautiful view. Comfy bed. Clean. Good hotel.,Nice room. Great facilities. But breakfast is insipid.,0.297,0.372,0.331,-0.1406
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,8.8," April 09, 2021",good but traffic around hotel is bad. access to icon siam is on the main road which take some walk.,staff are friendly but check out was slow (as usual),0.0,0.811,0.189,0.2732
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," April 07, 2021",Exceptional,"perfect room, breakfast, pool and staff. only point needed to improve is add สายชำระในห้องน้ำ",0.0,0.645,0.355,0.765
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," April 06, 2021",Great river view!,Come here for the river view,0.0,1.0,0.0,0.0
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," April 02, 2021",-,-,0.0,0.0,0.0,0.0
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,2.0," April 02, 2021",Cleanliness,Bad,1.0,0.0,0.0,-0.5423
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,7.6," April 01, 2021","Convenient, and in the heart of Bangkok","Good hotel with a shopping and dining around the hotel, Big shopping next to it. Breakfast was good. Room is good with a amazing view. Air conditioning is good,",0.0,0.588,0.412,0.9371
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," March 29, 2021",Great Location!,"Nice atmosphere, Clean room, Spacious",0.0,0.353,0.647,0.6705
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," March 29, 2021",Exceptional,"For me, its perfect!",0.0,0.448,0.552,0.5719
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,8.4," March 28, 2021",Luxury Hotel,"Thriving and luxurious. The millennium Hilton retains the newness and comfort as when new. The rooms are large, beds super comfortable and the bathrooms sparkle.",0.0,0.627,0.373,0.91
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," March 26, 2021",Exceptional,"A beautiful hotel located along Chao Praya River. The hotel is luxurious, clean, bright and has perfect service. From Millenium Hilton you can walk to Iconsiam (50 meters), you can also take a boat to River City (right opposite), asiatique and so many great places. We will definitely come back.",0.0,0.674,0.326,0.9651
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," March 21, 2021",All good,All good,0.0,0.256,0.744,0.4404
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,9.6," March 18, 2021",Nice view and great location,"Just right next to a large shopping mall, icon siam, only road in front of the hotel is now under construction, so traffic jam at this time, but whenever is over, there will be such a great choice of stay.",0.0,0.868,0.132,0.7684
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,8.4," March 13, 2021",Food Serivice,"Service on the outdoor flow restaurant was below Par. We had to get our own orders as they said they where "" too busy"" to notice that our order was ready",0.0,0.921,0.079,0.3612
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,9.2," March 13, 2021",Wedding stay,We stayed here a couple nights for our wedding ceremony and traditional Thai wedding in a family suite. The hotel staff was very patient with all the staff we had coming in and out of our room. Very nice stay.,0.0,0.923,0.077,0.4754
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,9.2," March 12, 2021",Nice location and good service,location is amazing that close to chao praya river and shopping center. Room is clean and comfy bed. Breakfast is wonderful and there are variety of food. Staff is friendly and professional.,0.0,0.676,0.324,0.9246
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,8.0," March 08, 2021",Very good,"It’s an old hotel, if you really want to stay here please reserve the new renovation room",0.0,0.794,0.206,0.4391
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," March 07, 2021",Great,enjoy staying here very much,0.0,0.556,0.444,0.4939
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," March 04, 2021",Best Buffet Breakfast!,I always book at Hilton hotels because of superb breakfast! They have wide variety of choices plus I get to see a good view outside!,0.0,0.741,0.259,0.7906
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,8.0," March 03, 2021","Nice hotel close to icon siam, large room","Have to improve on bed cleanliness, we face dust mites from a mattress. Nice river view but depend on room location you get. Good breakfast.",0.0,0.732,0.268,0.7717
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," March 02, 2021",Excellent Stay Really Nice hotel,"Great View As for the room not big but the beds were very comfortable , very clean, hygienic. Good for leisure or for business traveller . Staff is friendly and helpful . The location of the hotel is quiet close ICON SIAM and Sky Train . The breakfast was yummy . This is the must stay hotel if you are in Bangkok City .",0.0,0.64,0.36,0.9844
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,9.2," February 28, 2021",Great location,Near icon Siam but under construction. Limited facilities due to pandemic and it was expected but kids loved the pool and breakfast was filling.,0.079,0.741,0.18,0.6124
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," February 27, 2021",Good,Good,0.0,0.0,1.0,0.4404
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,9.2," February 27, 2021",Clean and great location,River view was fantastic! Room was spacious and clean. Best thing is walking distance to IconSiam,0.0,0.553,0.447,0.8885
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,8.4," February 22, 2021",Good location and great view,"One thing to improve is that staff at the front of Flow restaurant should inform customets to wear gloves when they are getting the food. During the Covid spread out, hygiene is the most important.",0.0,0.869,0.131,0.6115
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,8.8," February 21, 2021",Great riverside stay,"Comfy beds, nice rooftop, good location next to Icon Siam, excellent value for money with covid discount",0.0,0.524,0.476,0.8957
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," February 18, 2021",Good view and location,Nice river view and good location. Good service and clean.,0.0,0.347,0.653,0.8834
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," February 18, 2021",Exceptional,Good,0.0,0.0,1.0,0.4404
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," February 17, 2021",Prime Location ,Locate in prime location with a remarkable view of Bangkok riverside.,0.0,0.714,0.286,0.5574
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,4.8," February 15, 2021",Terrible Experience ,Say Good bye,0.0,0.408,0.592,0.4404
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,5.2," February 15, 2021",What a terrible experience ,The room is not ready to check-in even it’s already passed 4 pm. I spent more than 30 mins to check-in process and get a low-floor with hospital view even I have requested a high-floor. Very disappointed!,0.155,0.845,0.0,-0.6708
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,7.6," February 05, 2021",Clean room ,Very clean and comfortable. Especially pillow is soft and comfortable.,0.0,0.409,0.591,0.8785
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," February 05, 2021",Same service,Room service tasted really good!,0.0,0.556,0.444,0.4927
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," January 31, 2021",Ability ,It's could be 2 sets,0.0,1.0,0.0,0.0
